year,campus_id,campus_as_printed,period_start,period_end,source_pdf,organism,group,n_isolates,drug,percent_susceptible,flag,note,not_at12
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Citrobacter freundii complex,gram_negative,62,ceftriaxone,72,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Citrobacter freundii complex,gram_negative,62,pip_tazo,78,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Citrobacter freundii complex,gram_negative,62,aztreonam,77,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Citrobacter freundii complex,gram_negative,62,ertapenem,94,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Citrobacter freundii complex,gram_negative,62,meropenem,98,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Citrobacter freundii complex,gram_negative,62,minocycline,,-,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Citrobacter freundii complex,gram_negative,62,ciprofloxacin,84,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Citrobacter freundii complex,gram_negative,62,levofloxacin,88,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Citrobacter freundii complex,gram_negative,62,gentamicin,94,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Citrobacter freundii complex,gram_negative,62,tobramycin,94,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Citrobacter freundii complex,gram_negative,62,amikacin,100,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Citrobacter freundii complex,gram_negative,62,trimeth_sulfa,88,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Citrobacter freundii complex,gram_negative,62,nitrofurantoin,91,,urinary_isolates_only,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,ampicillin,,IR,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,amox_clav,79,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,amp_sulbact,58,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,cefazolin,59,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,ceftazidime,70,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,cefepime,72,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,ceftriaxone,71,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,pip_tazo,81,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,aztreonam,78,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,ertapenem,93,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,meropenem,95,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,minocycline,,INS,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,ciprofloxacin,69,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,levofloxacin,75,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,gentamicin,89,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,tobramycin,83,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,amikacin,100,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,trimeth_sulfa,69,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella pneumoniae ssp,gram_negative,816,nitrofurantoin,48,,urinary_isolates_only,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,ampicillin,,IR,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,amox_clav,90,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,amp_sulbact,57,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,cefazolin,38,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,ceftazidime,91,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,cefepime,94,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,ceftriaxone,88,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,pip_tazo,91,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,aztreonam,87,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,ertapenem,96,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,meropenem,97,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,minocycline,,-,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,ciprofloxacin,93,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,levofloxacin,97,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,gentamicin,95,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,tobramycin,94,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,amikacin,100,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,trimeth_sulfa,89,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella oxytoca,gram_negative,89,nitrofurantoin,,INS,urinary_isolates_only,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,ampicillin,,IR,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,amox_clav,,IR,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,amp_sulbact,,IR,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,cefazolin,,IR,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,ceftazidime,66,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,cefepime,88,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,ceftriaxone,64,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,pip_tazo,69,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,aztreonam,65,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,ertapenem,94,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,meropenem,98,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,minocycline,,-,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,ciprofloxacin,93,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,levofloxacin,95,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,gentamicin,100,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,tobramycin,100,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,amikacin,100,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,trimeth_sulfa,98,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Klebsiella aerogenes,gram_negative,85,nitrofurantoin,,INS,urinary_isolates_only,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,ampicillin,,IR,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,amox_clav,,IR,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,amp_sulbact,,IR,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,cefazolin,,IR,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,ceftazidime,70,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,cefepime,83,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,ceftriaxone,69,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,pip_tazo,76,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,aztreonam,71,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,ertapenem,76,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,meropenem,97,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,minocycline,,-,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,ciprofloxacin,86,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,levofloxacin,92,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,gentamicin,96,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,tobramycin,95,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,amikacin,100,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,trimeth_sulfa,86,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Enterobacter cloacae complex,gram_negative,252,nitrofurantoin,37,,urinary_isolates_only,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,ampicillin,,IR,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,amox_clav,,IR,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,amp_sulbact,26,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,cefazolin,,IR,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,ceftazidime,85,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,cefepime,100,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,ceftriaxone,93,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,pip_tazo,93,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,aztreonam,97,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,ertapenem,100,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,meropenem,100,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,minocycline,,IR,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,ciprofloxacin,66,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,levofloxacin,66,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,gentamicin,88,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,tobramycin,92,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,amikacin,100,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,trimeth_sulfa,73,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Morganella morganii,gram_negative,71,nitrofurantoin,,IR,urinary_isolates_only,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Proteus mirabilis,gram_negative,505,ampicillin,75,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Proteus mirabilis,gram_negative,505,amox_clav,97,,,True
2025,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2025-01-01,2025-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2025.pdf,Proteus mirabilis,gram_negative,505,amp_sulbact,89,,,True
